ticket_id,order_id,created_date,category,channel,agent,first_response_hours,resolution_hours,sla_hours,sla_breached,sentiment,status
TKT001108,ORD007007,2025-06-13,return_request,email,Noor,29.2,44.6,48,False,positive,closed
TKT001109,ORD007012,2025-06-28,address_change,chat,Aylin,36.1,52.3,48,False,positive,closed
TKT001110,ORD007013,2025-01-04,where_is_my_order,email,Maya,31.2,35.4,48,False,positive,closed
TKT001111,ORD007015,2025-03-01,damaged_item,email,Maya,21.6,47.9,24,False,negative,closed
TKT001112,ORD007019,2025-01-15,return_request,email,Aylin,26.4,71.5,48,False,neutral,closed
TKT001113,ORD007030,2025-06-19,where_is_my_order,social,Maya,23.8,60.1,48,False,neutral,closed
TKT001114,ORD007036,2025-04-28,product_question,social,Noor,1.0,3.0,48,False,neutral,closed
TKT001115,ORD007041,2025-05-08,where_is_my_order,chat,Maya,15.8,36.5,48,False,neutral,closed
TKT001116,ORD007044,2025-02-21,where_is_my_order,chat,Aylin,27.0,35.6,48,False,neutral,closed
TKT001117,ORD007046,2025-07-03,where_is_my_order,chat,Zehra,5.5,28.8,48,False,neutral,closed
TKT001118,ORD007047,2025-03-24,damaged_item,social,Aylin,16.6,54.1,24,False,negative,closed
TKT001119,ORD007052,2025-02-20,where_is_my_order,email,Noor,13.5,19.5,48,False,negative,closed
TKT001120,ORD007057,2025-06-17,product_question,chat,Aylin,19.8,37.4,48,False,neutral,closed
TKT001121,ORD007064,2025-01-19,where_is_my_order,social,Layla,32.4,55.4,48,False,negative,closed
TKT001122,ORD007072,2025-02-20,return_request,chat,Maya,23.4,65.3,48,False,positive,closed
TKT001123,ORD007083,2025-06-08,return_request,chat,Aylin,25.2,64.5,48,False,positive,closed
TKT001124,ORD007096,2025-03-01,where_is_my_order,email,Layla,28.9,69.6,48,False,negative,closed
TKT001125,ORD007099,2025-02-22,cancel_order,email,Zehra,12.0,43.4,24,False,neutral,open
TKT001126,ORD007101,2025-03-15,product_question,email,Layla,25.3,45.7,48,False,neutral,closed
TKT001127,ORD007109,2025-03-15,damaged_item,chat,Aylin,12.3,29.6,24,False,negative,closed
TKT001128,ORD007114,2025-04-17,return_request,chat,Zehra,20.7,36.7,48,False,negative,closed
TKT001129,ORD007115,2025-06-07,return_request,chat,Layla,38.8,76.9,48,False,neutral,closed
TKT001130,ORD007123,2025-06-29,return_request,chat,Layla,18.9,34.5,48,False,neutral,closed
TKT001131,ORD007136,2025-05-12,where_is_my_order,chat,Noor,11.9,32.7,48,False,neutral,closed
TKT001132,ORD007142,2025-05-23,where_is_my_order,sms,Zehra,33.8,50.4,48,False,negative,closed
TKT001133,ORD007149,2025-05-27,damaged_item,email,Zehra,10.5,50.5,24,False,negative,closed
TKT001134,ORD007154,2025-04-22,return_request,email,Maya,17.0,34.1,48,False,positive,closed
TKT001135,ORD007157,2025-06-20,where_is_my_order,email,Zehra,26.1,28.1,48,False,neutral,closed
TKT001136,ORD007159,2025-02-10,product_question,social,Maya,25.0,28.5,48,False,neutral,closed
TKT001137,ORD007160,2025-02-08,product_question,chat,Layla,15.7,52.9,48,False,neutral,closed
TKT001138,ORD007164,2025-06-09,product_question,social,Layla,29.0,50.3,48,False,neutral,closed
TKT001139,ORD007171,2025-04-06,where_is_my_order,chat,Noor,10.7,38.6,48,False,negative,pending
TKT001140,ORD007190,2025-05-10,damaged_item,email,Maya,22.2,52.5,24,False,negative,open
TKT001141,ORD007196,2025-06-26,damaged_item,email,Zehra,2.6,15.9,24,False,negative,closed
TKT001142,ORD007199,2025-05-22,where_is_my_order,sms,Noor,26.0,57.1,48,False,positive,closed
TKT001143,ORD007202,2025-03-17,address_change,chat,Maya,19.6,23.7,48,False,negative,closed
TKT001144,ORD007203,2025-01-11,where_is_my_order,email,Aylin,34.8,54.6,48,False,neutral,closed
TKT001145,ORD007207,2025-04-11,where_is_my_order,social,Layla,22.7,51.6,48,False,neutral,closed
TKT001146,ORD007216,2025-01-19,damaged_item,chat,Zehra,19.8,38.4,24,False,negative,closed
TKT001147,ORD007219,2025-03-07,product_question,social,Maya,35.7,61.9,48,False,neutral,closed
TKT001148,ORD007220,2025-02-18,address_change,chat,Aylin,9.6,20.8,48,False,positive,closed
TKT001149,ORD007235,2025-04-30,where_is_my_order,chat,Zehra,24.0,58.5,48,False,negative,closed
TKT001150,ORD007238,2025-05-02,where_is_my_order,social,Noor,21.1,44.1,48,False,neutral,closed
TKT001151,ORD007253,2025-06-15,where_is_my_order,chat,Sara,16.3,48.5,48,False,positive,closed
TKT001152,ORD007256,2025-01-15,address_change,chat,Maya,6.2,41.3,48,False,neutral,closed
TKT001153,ORD007257,2025-04-04,damaged_item,chat,Zehra,14.6,57.1,24,False,negative,closed
TKT001154,ORD007263,2025-04-14,return_request,email,Layla,25.9,53.0,48,False,neutral,closed
TKT001155,ORD007268,2025-05-08,cancel_order,social,Aylin,8.2,37.7,24,False,neutral,closed
TKT001156,ORD007298,2025-01-26,address_change,chat,Zehra,7.2,42.4,48,False,positive,closed
TKT001157,ORD007301,2025-04-02,where_is_my_order,email,Maya,18.9,50.1,48,False,negative,closed
TKT001158,ORD007306,2025-04-04,address_change,chat,Maya,31.0,77.1,48,False,neutral,closed
TKT001159,ORD007314,2025-04-29,where_is_my_order,email,Layla,23.5,55.0,48,False,positive,closed
TKT001160,ORD007316,2025-02-10,where_is_my_order,email,Sara,13.9,34.3,48,False,positive,pending
TKT001161,ORD007319,2025-04-01,product_question,email,Aylin,23.0,51.8,48,False,neutral,closed
TKT001162,ORD007320,2025-03-14,damaged_item,chat,Aylin,34.1,70.4,24,True,negative,closed
TKT001163,ORD007322,2025-01-10,where_is_my_order,email,Aylin,18.8,49.6,48,False,positive,closed
TKT001164,ORD007329,2025-02-28,where_is_my_order,chat,Layla,17.5,57.6,48,False,neutral,open
TKT001165,ORD007330,2025-03-26,damaged_item,email,Aylin,30.4,84.9,24,True,negative,closed
TKT001166,ORD007339,2025-02-07,where_is_my_order,email,Zehra,12.6,51.3,48,False,neutral,closed
TKT001167,ORD007343,2025-06-13,return_request,chat,Sara,30.2,68.4,48,False,negative,closed
TKT001168,ORD007346,2025-04-19,address_change,social,Sara,29.4,45.0,48,False,positive,open
TKT001169,ORD007347,2025-03-13,product_question,chat,Zehra,24.7,47.7,48,False,neutral,closed
TKT001170,ORD007358,2025-02-05,where_is_my_order,chat,Layla,31.6,70.7,48,False,positive,closed
TKT001171,ORD007363,2025-06-23,damaged_item,chat,Sara,17.6,39.7,24,False,negative,closed
TKT001172,ORD007364,2025-06-08,where_is_my_order,chat,Zehra,22.5,58.6,48,False,neutral,closed
TKT001173,ORD007365,2025-02-15,product_question,chat,Aylin,13.3,38.4,48,False,neutral,closed
TKT001174,ORD007366,2025-01-25,product_question,email,Noor,22.0,53.7,48,False,neutral,closed
TKT001175,ORD007377,2025-01-27,return_request,email,Sara,14.7,68.9,48,False,positive,closed
TKT001176,ORD007382,2025-03-24,product_question,email,Sara,24.2,55.7,48,False,neutral,closed
TKT001177,ORD007385,2025-02-01,return_request,social,Layla,36.3,47.1,48,False,positive,closed
TKT001178,ORD007389,2025-01-17,address_change,chat,Aylin,25.8,67.6,48,False,positive,closed
TKT001179,ORD007391,2025-02-28,where_is_my_order,sms,Maya,13.7,41.1,48,False,positive,closed
TKT001180,ORD007397,2025-03-18,product_question,email,Zehra,26.2,45.8,48,False,neutral,closed
TKT001181,ORD007405,2025-04-10,where_is_my_order,chat,Layla,24.6,44.5,48,False,positive,closed
TKT001182,ORD007409,2025-04-29,cancel_order,email,Sara,21.3,48.4,24,False,negative,closed
TKT001183,ORD007427,2025-07-07,damaged_item,social,Sara,30.9,76.9,24,True,negative,closed
TKT001184,ORD007429,2025-04-23,where_is_my_order,chat,Sara,27.4,46.4,48,False,neutral,closed
TKT001185,ORD007433,2025-05-18,where_is_my_order,chat,Layla,7.8,36.4,48,False,positive,closed
TKT001186,ORD007436,2025-04-02,where_is_my_order,social,Maya,21.0,41.9,48,False,neutral,pending
TKT001187,ORD007442,2025-06-05,where_is_my_order,email,Sara,22.6,59.6,48,False,positive,closed
TKT001188,ORD007447,2025-05-09,return_request,chat,Maya,24.0,53.5,48,False,neutral,closed
TKT001189,ORD007450,2025-04-09,where_is_my_order,chat,Sara,15.8,39.7,48,False,negative,closed
TKT001190,ORD007463,2025-01-14,where_is_my_order,email,Zehra,22.2,57.6,48,False,neutral,closed
TKT001191,ORD007466,2025-01-07,where_is_my_order,chat,Layla,30.8,50.1,48,False,neutral,closed
TKT001192,ORD007469,2025-06-06,where_is_my_order,email,Sara,45.8,65.9,48,False,positive,closed
TKT001193,ORD007474,2025-03-27,product_question,email,Zehra,20.9,43.0,48,False,neutral,closed
TKT001194,ORD007483,2025-04-14,return_request,sms,Sara,8.7,50.3,48,False,neutral,closed
TKT001195,ORD007485,2025-03-08,return_request,social,Layla,17.3,36.8,48,False,neutral,closed
TKT001196,ORD007492,2025-07-08,where_is_my_order,email,Zehra,17.4,23.9,48,False,neutral,closed
TKT001197,ORD007520,2025-01-10,where_is_my_order,sms,Sara,33.5,59.0,48,False,positive,closed
TKT001198,ORD007528,2025-06-02,where_is_my_order,email,Noor,20.4,61.3,48,False,neutral,closed
TKT001199,ORD007533,2025-03-25,damaged_item,email,Aylin,10.6,43.9,24,False,negative,closed
TKT001200,ORD007540,2025-03-06,where_is_my_order,chat,Aylin,14.2,53.5,48,False,neutral,closed
TKT001201,ORD007542,2025-03-25,damaged_item,email,Zehra,14.7,40.7,24,False,negative,closed
TKT001202,ORD007549,2025-01-30,where_is_my_order,email,Noor,22.3,29.8,48,False,neutral,closed
TKT001203,ORD007551,2025-06-18,product_question,email,Sara,15.2,51.1,48,False,neutral,closed
TKT001204,ORD007552,2025-05-15,return_request,chat,Layla,19.6,42.7,48,False,positive,open
TKT001205,ORD007561,2025-06-29,return_request,email,Zehra,10.8,20.7,48,False,positive,closed
TKT001206,ORD007570,2025-07-05,where_is_my_order,chat,Maya,23.4,41.4,48,False,positive,closed
TKT001207,ORD007573,2025-01-26,return_request,chat,Zehra,21.5,55.6,48,False,positive,closed
TKT001208,ORD007578,2025-01-09,where_is_my_order,chat,Zehra,12.5,33.9,48,False,positive,closed
TKT001209,ORD007579,2025-01-15,damaged_item,email,Zehra,34.9,75.0,24,True,negative,closed
TKT001210,ORD007601,2025-07-06,where_is_my_order,social,Aylin,26.2,49.6,48,False,negative,closed
TKT001211,ORD007604,2025-04-27,return_request,email,Layla,37.0,69.6,48,False,positive,closed
TKT001212,ORD007611,2025-05-30,product_question,chat,Zehra,8.9,34.9,48,False,neutral,closed
TKT001213,ORD007615,2025-03-21,address_change,email,Aylin,12.1,41.7,48,False,neutral,closed
TKT001214,ORD007622,2025-05-20,where_is_my_order,email,Layla,25.9,50.0,48,False,positive,closed
TKT001215,ORD007623,2025-02-01,damaged_item,email,Noor,25.8,49.1,24,True,negative,closed
TKT001216,ORD007624,2025-02-02,return_request,email,Maya,19.0,42.6,48,False,neutral,closed
TKT001217,ORD007628,2025-06-17,where_is_my_order,email,Sara,6.8,39.4,48,False,positive,closed
TKT001218,ORD007634,2025-04-24,return_request,email,Noor,26.6,41.3,48,False,positive,closed
TKT001219,ORD007639,2025-04-21,product_question,email,Aylin,25.4,32.2,48,False,neutral,closed
TKT001220,ORD007643,2025-03-15,where_is_my_order,email,Aylin,10.3,37.8,48,False,neutral,closed
TKT001221,ORD007644,2025-05-19,where_is_my_order,email,Maya,42.1,76.3,48,False,positive,closed
TKT001222,ORD007653,2025-04-10,address_change,sms,Maya,5.1,15.5,48,False,neutral,open
TKT001223,ORD007659,2025-02-02,where_is_my_order,email,Sara,28.7,55.2,48,False,positive,closed
TKT001224,ORD007662,2025-07-01,product_question,email,Layla,9.5,35.9,48,False,neutral,closed
TKT001225,ORD007667,2025-06-04,where_is_my_order,chat,Layla,10.2,28.0,48,False,positive,closed
TKT001226,ORD007695,2025-02-27,product_question,email,Noor,30.2,58.2,48,False,neutral,closed
TKT001227,ORD007697,2025-03-15,damaged_item,email,Noor,35.1,51.8,24,True,negative,closed
TKT001228,ORD007704,2025-05-08,return_request,email,Maya,38.2,67.0,48,False,neutral,closed
TKT001229,ORD007710,2025-05-14,where_is_my_order,email,Aylin,5.9,55.0,48,False,neutral,closed
TKT001230,ORD007713,2025-03-26,return_request,chat,Aylin,15.4,37.6,48,False,neutral,closed
TKT001231,ORD007716,2025-01-16,where_is_my_order,chat,Aylin,18.6,62.5,48,False,neutral,closed
TKT001232,ORD007720,2025-03-23,product_question,social,Aylin,24.4,36.7,48,False,neutral,pending
TKT001233,ORD007753,2025-06-27,cancel_order,chat,Zehra,21.3,40.9,24,False,negative,closed
TKT001234,ORD007765,2025-05-03,return_request,chat,Sara,41.6,62.4,48,False,negative,closed
TKT001235,ORD007766,2025-01-09,where_is_my_order,email,Noor,10.9,34.6,48,False,positive,closed
TKT001236,ORD007775,2025-05-10,where_is_my_order,email,Aylin,42.6,50.5,48,False,negative,closed
TKT001237,ORD007779,2025-02-15,address_change,social,Zehra,19.7,45.2,48,False,positive,closed
TKT001238,ORD007792,2025-04-10,where_is_my_order,chat,Sara,11.0,29.8,48,False,positive,closed
TKT001239,ORD007797,2025-02-28,return_request,social,Noor,20.5,43.2,48,False,negative,closed
TKT001240,ORD007810,2025-01-09,return_request,chat,Maya,23.7,58.5,48,False,positive,open
TKT001241,ORD007829,2025-06-02,where_is_my_order,social,Aylin,53.7,65.1,48,True,negative,closed
TKT001242,ORD007835,2025-04-29,damaged_item,email,Sara,10.2,28.5,24,False,negative,closed
TKT001243,ORD007841,2025-06-14,where_is_my_order,chat,Noor,23.2,41.4,48,False,neutral,closed
TKT001244,ORD007855,2025-03-05,return_request,email,Sara,18.1,28.4,48,False,positive,closed
TKT001245,ORD007859,2025-06-12,where_is_my_order,email,Noor,28.4,61.0,48,False,neutral,pending
TKT001246,ORD007881,2025-02-25,where_is_my_order,social,Zehra,20.5,70.7,48,False,positive,closed
TKT001247,ORD007882,2025-01-11,where_is_my_order,chat,Layla,21.4,59.3,48,False,negative,closed
TKT001248,ORD007899,2025-06-29,where_is_my_order,email,Noor,30.8,48.4,48,False,negative,closed
TKT001249,ORD007902,2025-04-30,product_question,chat,Sara,31.8,68.2,48,False,neutral,closed
TKT001250,ORD007914,2025-06-12,where_is_my_order,sms,Maya,29.2,55.4,48,False,neutral,pending
TKT001251,ORD007917,2025-06-24,return_request,email,Maya,18.3,26.2,48,False,neutral,closed
TKT001252,ORD007918,2025-01-19,where_is_my_order,email,Zehra,30.0,63.8,48,False,neutral,closed
TKT001253,ORD007921,2025-05-07,where_is_my_order,chat,Aylin,21.8,41.0,48,False,neutral,closed
TKT001254,ORD007925,2025-06-12,return_request,social,Maya,12.0,54.3,48,False,negative,closed
TKT001255,ORD007941,2025-02-06,where_is_my_order,chat,Maya,17.7,51.9,48,False,negative,open
TKT001256,ORD007942,2025-03-16,where_is_my_order,social,Aylin,22.6,42.2,48,False,negative,open
TKT001257,ORD007944,2025-04-10,where_is_my_order,email,Noor,17.5,42.9,48,False,neutral,closed
TKT001258,ORD007948,2025-03-22,return_request,chat,Noor,26.4,59.4,48,False,negative,closed
TKT001259,ORD007951,2025-05-06,return_request,sms,Aylin,23.2,56.7,48,False,positive,closed
TKT001260,ORD007955,2025-06-16,return_request,email,Zehra,32.7,62.1,48,False,positive,closed
TKT001261,ORD007957,2025-03-21,damaged_item,email,Aylin,15.5,35.9,24,False,negative,closed
TKT001262,ORD007970,2025-01-16,cancel_order,sms,Maya,4.0,36.4,24,False,positive,closed
TKT001263,ORD007976,2025-06-19,return_request,chat,Layla,22.3,46.2,48,False,neutral,closed
TKT001264,ORD007982,2025-06-16,where_is_my_order,social,Noor,36.8,59.2,48,False,positive,closed
TKT001265,ORD007983,2025-06-30,where_is_my_order,email,Maya,14.3,51.6,48,False,neutral,open
TKT001266,ORD007986,2025-02-11,where_is_my_order,chat,Layla,28.0,46.7,48,False,neutral,closed
TKT001267,ORD007989,2025-05-10,return_request,chat,Zehra,22.1,40.7,48,False,positive,closed
TKT001268,ORD007994,2025-06-15,product_question,email,Noor,30.2,47.1,48,False,neutral,closed
TKT001269,ORD007995,2025-01-23,where_is_my_order,social,Sara,31.9,38.9,48,False,negative,closed
TKT001270,ORD007999,2025-02-27,where_is_my_order,chat,Noor,25.4,73.0,48,False,negative,closed
TKT001271,ORD008003,2025-03-02,where_is_my_order,email,Sara,21.2,41.2,48,False,neutral,closed
TKT001272,ORD008013,2025-05-08,address_change,email,Maya,39.1,73.1,48,False,neutral,closed
TKT001273,ORD008014,2025-03-12,address_change,email,Maya,30.8,64.6,48,False,neutral,closed
TKT001274,ORD008015,2025-01-09,where_is_my_order,email,Noor,14.4,36.4,48,False,neutral,closed
TKT001275,ORD008021,2025-02-14,product_question,sms,Layla,18.8,20.8,48,False,neutral,closed
TKT001276,ORD008028,2025-05-23,return_request,social,Sara,33.5,75.1,48,False,neutral,open
TKT001277,ORD008035,2025-01-07,address_change,chat,Layla,11.7,27.6,48,False,positive,closed
TKT001278,ORD008037,2025-03-28,return_request,social,Layla,34.8,42.9,48,False,negative,closed
TKT001279,ORD008041,2025-02-15,return_request,email,Aylin,25.4,42.0,48,False,neutral,closed
TKT001280,ORD008059,2025-05-17,damaged_item,chat,Maya,29.9,59.2,24,True,negative,closed
TKT001281,ORD008060,2025-06-15,address_change,chat,Maya,6.9,43.1,48,False,positive,closed
TKT001282,ORD008066,2025-02-08,product_question,email,Noor,12.3,33.2,48,False,neutral,closed
TKT001283,ORD008068,2025-03-24,where_is_my_order,sms,Noor,17.2,74.9,48,False,neutral,closed
TKT001284,ORD008084,2025-04-27,where_is_my_order,chat,Maya,14.6,16.6,48,False,neutral,closed
TKT001285,ORD008088,2025-02-10,product_question,social,Layla,20.7,23.3,48,False,neutral,closed
TKT001286,ORD008095,2025-01-14,where_is_my_order,email,Aylin,22.5,67.5,48,False,positive,closed
TKT001287,ORD008099,2025-03-25,product_question,chat,Maya,5.4,35.5,48,False,neutral,closed
TKT001288,ORD008101,2025-02-11,return_request,email,Maya,34.8,64.4,48,False,neutral,closed
TKT001289,ORD008102,2025-02-10,damaged_item,social,Layla,22.3,49.4,24,False,negative,closed
TKT001290,ORD008110,2025-04-30,where_is_my_order,email,Noor,19.1,68.1,48,False,negative,closed
TKT001291,ORD008114,2025-05-24,where_is_my_order,email,Layla,18.4,29.1,48,False,neutral,closed
TKT001292,ORD008124,2025-02-17,where_is_my_order,email,Noor,32.7,42.5,48,False,neutral,closed
TKT001293,ORD008126,2025-03-20,where_is_my_order,email,Aylin,15.5,52.2,48,False,negative,closed
TKT001294,ORD008165,2025-03-23,where_is_my_order,chat,Maya,28.1,60.5,48,False,positive,closed
TKT001295,ORD008185,2025-03-26,where_is_my_order,chat,Sara,14.3,58.4,48,False,positive,closed
TKT001296,ORD008195,2025-06-23,product_question,chat,Layla,22.5,58.2,48,False,neutral,closed
TKT001297,ORD008197,2025-04-28,where_is_my_order,social,Zehra,15.9,31.3,48,False,positive,closed
TKT001298,ORD008204,2025-04-21,return_request,email,Maya,18.6,56.2,48,False,positive,closed
TKT001299,ORD008208,2025-03-08,cancel_order,chat,Layla,18.8,46.6,24,False,neutral,closed
TKT001300,ORD008210,2025-06-29,return_request,chat,Maya,16.7,32.2,48,False,positive,closed
TKT001301,ORD008226,2025-01-29,where_is_my_order,email,Aylin,3.6,46.7,48,False,neutral,closed
TKT001302,ORD008229,2025-07-03,where_is_my_order,email,Sara,26.6,48.7,48,False,neutral,closed
TKT001303,ORD008237,2025-06-27,return_request,chat,Sara,28.7,62.0,48,False,neutral,closed
TKT001304,ORD008251,2025-03-27,return_request,chat,Aylin,43.9,81.5,48,False,positive,closed
TKT001305,ORD008264,2025-06-28,return_request,email,Maya,35.9,72.3,48,False,negative,closed
TKT001306,ORD008270,2025-03-18,damaged_item,chat,Layla,27.1,46.0,24,True,negative,closed
TKT001307,ORD008272,2025-02-09,where_is_my_order,email,Aylin,28.6,58.3,48,False,negative,closed
TKT001308,ORD008275,2025-03-04,return_request,email,Layla,28.7,47.2,48,False,negative,closed
TKT001309,ORD008276,2025-03-17,return_request,social,Layla,40.7,52.7,48,False,neutral,closed
TKT001310,ORD008280,2025-03-10,address_change,email,Aylin,30.4,54.9,48,False,positive,closed
TKT001311,ORD008286,2025-02-09,address_change,chat,Aylin,33.0,57.5,48,False,neutral,closed
TKT001312,ORD008293,2025-04-01,return_request,email,Layla,33.5,74.9,48,False,neutral,open
TKT001313,ORD008296,2025-03-27,where_is_my_order,chat,Layla,3.1,31.6,48,False,negative,closed
TKT001314,ORD008297,2025-05-10,where_is_my_order,email,Layla,10.5,38.9,48,False,neutral,closed
TKT001315,ORD008298,2025-03-06,address_change,chat,Noor,25.7,27.7,48,False,negative,closed
TKT001316,ORD008301,2025-05-16,product_question,chat,Sara,16.9,53.7,48,False,neutral,closed
TKT001317,ORD008307,2025-05-14,damaged_item,email,Aylin,20.6,51.8,24,False,negative,closed
TKT001318,ORD008312,2025-03-09,product_question,email,Aylin,17.2,19.6,48,False,neutral,closed
TKT001319,ORD008320,2025-03-27,product_question,chat,Aylin,3.7,41.2,48,False,neutral,closed
TKT001320,ORD008327,2025-05-15,address_change,chat,Sara,21.3,47.6,48,False,neutral,closed
TKT001321,ORD008331,2025-02-19,return_request,social,Zehra,27.2,79.7,48,False,neutral,closed
TKT001322,ORD008343,2025-05-14,where_is_my_order,email,Noor,21.1,35.0,48,False,neutral,closed
TKT001323,ORD008347,2025-05-03,product_question,chat,Aylin,19.0,55.5,48,False,neutral,closed
TKT001324,ORD008348,2025-02-06,return_request,sms,Aylin,32.8,48.4,48,False,positive,closed
TKT001325,ORD008353,2025-06-02,return_request,sms,Maya,29.8,45.8,48,False,neutral,closed
TKT001326,ORD008355,2025-04-10,where_is_my_order,email,Zehra,21.1,29.5,48,False,negative,closed
TKT001327,ORD008366,2025-06-30,where_is_my_order,social,Layla,23.0,48.7,48,False,neutral,closed
TKT001328,ORD008368,2025-06-02,where_is_my_order,chat,Aylin,20.7,36.8,48,False,neutral,closed
TKT001329,ORD008375,2025-05-06,where_is_my_order,social,Layla,7.1,39.6,48,False,positive,closed
TKT001330,ORD008380,2025-03-25,return_request,chat,Maya,19.7,41.8,48,False,negative,closed
TKT001331,ORD008384,2025-03-07,return_request,chat,Sara,36.3,55.6,48,False,positive,closed
TKT001332,ORD008395,2025-01-20,return_request,social,Layla,46.3,69.2,48,False,neutral,closed
TKT001333,ORD008397,2025-04-12,where_is_my_order,email,Maya,33.2,68.1,48,False,neutral,closed
TKT001334,ORD008400,2025-06-05,where_is_my_order,email,Maya,47.4,66.4,48,False,positive,closed
TKT001335,ORD008408,2025-05-19,where_is_my_order,chat,Maya,17.4,51.6,48,False,neutral,closed
TKT001336,ORD008414,2025-03-09,return_request,email,Noor,16.2,46.9,48,False,neutral,closed
TKT001337,ORD008415,2025-01-23,where_is_my_order,email,Sara,8.1,48.7,48,False,neutral,closed
TKT001338,ORD008420,2025-01-21,return_request,chat,Aylin,20.9,28.6,48,False,neutral,closed
TKT001339,ORD008422,2025-06-16,where_is_my_order,social,Aylin,25.4,50.4,48,False,neutral,closed
TKT001340,ORD008427,2025-06-09,cancel_order,social,Maya,19.3,48.6,24,False,positive,closed
TKT001341,ORD008431,2025-01-04,return_request,email,Maya,12.0,45.8,48,False,neutral,closed
TKT001342,ORD008434,2025-05-07,product_question,email,Maya,20.9,51.5,48,False,neutral,closed
TKT001343,ORD008439,2025-06-25,where_is_my_order,chat,Layla,21.5,23.5,48,False,neutral,closed
TKT001344,ORD008453,2025-02-11,where_is_my_order,email,Zehra,9.1,44.3,48,False,neutral,closed
TKT001345,ORD008454,2025-07-07,cancel_order,email,Noor,20.1,47.4,24,False,neutral,closed
TKT001346,ORD008462,2025-05-07,where_is_my_order,email,Noor,5.5,38.2,48,False,neutral,pending
TKT001347,ORD008468,2025-04-03,where_is_my_order,email,Maya,7.8,17.3,48,False,positive,closed
TKT001348,ORD008470,2025-03-21,where_is_my_order,social,Aylin,25.3,46.3,48,False,neutral,open
TKT001349,ORD008472,2025-06-01,where_is_my_order,chat,Noor,30.7,64.1,48,False,neutral,closed
TKT001350,ORD008480,2025-06-09,damaged_item,chat,Aylin,31.8,65.1,24,True,negative,closed
TKT001351,ORD008489,2025-06-08,where_is_my_order,social,Layla,10.5,23.0,48,False,neutral,closed
TKT001352,ORD008495,2025-04-28,damaged_item,chat,Sara,27.3,40.5,24,True,negative,closed
