order_id,order_date,product_line,units,order_value,country,fulfillment_center,carrier,promo_type,shipping_cost,delivery_days,promised_days,late_delivery,returned,return_reason
ORD000217,2025-01-27,Lounge Set,4,568.0,United States,3PL_East,Carrier_D,none,12.18,4.0,5,False,False,none
ORD000218,2025-01-25,Lounge Set,2,284.0,United States,3PL_Central,Carrier_A,none,4.48,4.3,5,False,False,none
ORD000219,2025-06-20,Lounge Set,2,284.0,United States,3PL_West,Carrier_D,none,8.83,4.3,5,False,False,none
ORD000220,2025-03-16,Signature Hoodie,2,178.0,United States,3PL_West,Carrier_D,none,8.84,2.9,5,False,False,none
ORD000221,2025-03-02,Cloud Sweatpants,4,249.6,United States,3PL_West,Carrier_A,influencer_drop,8.94,4.6,5,False,False,none
ORD000222,2025-03-30,Zip Hoodie,2,192.0,United States,3PL_West,Carrier_B,none,6.8,3.4,5,False,False,none
ORD000223,2025-05-04,Lounge Set,1,120.7,United States,3PL_West,Carrier_A,email_drop,5.93,4.7,5,False,False,none
ORD000224,2025-06-24,Signature Hoodie,3,213.6,Canada,3PL_International,Passport_Global,influencer_drop,19.7,4.9,9,False,True,changed_mind
ORD000225,2025-02-27,Zip Hoodie,2,192.0,United States,3PL_West,Carrier_B,none,6.28,3.0,5,False,False,none
ORD000226,2025-06-19,Signature Hoodie,1,71.2,United States,3PL_East,Carrier_A,product_launch,5.17,3.7,5,False,False,none
ORD000227,2025-01-05,Zip Hoodie,2,163.2,United States,3PL_East,Carrier_B,product_launch,6.96,4.3,5,False,False,none
ORD000228,2025-04-12,Signature Hoodie,3,267.0,United States,3PL_East,Carrier_B,none,8.14,3.8,5,False,False,none
ORD000229,2025-04-28,Weighted Tee,4,216.0,United States,3PL_Central,Carrier_A,none,8.04,4.6,5,False,False,none
ORD000230,2025-01-22,Signature Hoodie,1,89.0,United States,3PL_Central,Carrier_C,none,5.38,2.5,5,False,False,none
ORD000231,2025-01-29,Zip Hoodie,2,192.0,United States,3PL_West,Carrier_D,none,7.89,3.1,5,False,False,none
ORD000232,2025-03-20,Lounge Set,3,426.0,United States,3PL_Central,Carrier_A,none,6.98,4.7,5,False,False,none
ORD000233,2025-06-25,Signature Hoodie,2,178.0,United States,3PL_East,Carrier_B,none,6.2,3.5,5,False,False,none
ORD000234,2025-04-20,Signature Hoodie,1,89.0,United States,3PL_East,Carrier_A,none,4.54,3.6,5,False,False,none
ORD000235,2025-06-20,Cloud Sweatpants,1,62.4,United States,3PL_East,Carrier_A,influencer_drop,3.99,4.7,5,False,True,fit_issue
ORD000236,2025-06-01,Zip Hoodie,1,96.0,United States,3PL_East,Carrier_B,none,5.5,5.6,5,True,False,none
ORD000237,2025-03-27,Zip Hoodie,2,192.0,United States,3PL_West,Carrier_A,none,7.34,4.8,5,False,False,none
ORD000238,2025-05-28,Cloud Sweatpants,4,312.0,United States,3PL_East,Carrier_B,none,8.64,4.1,5,False,True,duplicate_order
ORD000239,2025-01-04,Signature Hoodie,2,160.2,Germany,3PL_International,Passport_Global,influencer_drop,19.72,5.7,9,False,False,none
ORD000240,2025-01-22,Weighted Tee,3,137.7,United States,3PL_West,Carrier_C,email_drop,8.35,5.1,5,True,False,none
ORD000241,2025-06-05,Signature Hoodie,2,178.0,United States,3PL_East,Carrier_A,none,5.89,3.5,5,False,False,none
ORD000242,2025-05-31,Cloud Sweatpants,1,70.2,Australia,3PL_International,Passport_Global,email_drop,17.17,5.6,9,False,False,none
ORD000243,2025-02-16,Weighted Tee,2,108.0,United States,3PL_Central,Carrier_B,none,5.44,2.6,5,False,False,none
ORD000244,2025-04-07,Lounge Set,1,127.8,United States,3PL_West,Carrier_A,email_drop,5.62,2.6,5,False,False,none
ORD000245,2025-04-22,Signature Hoodie,1,89.0,Australia,3PL_International,Passport_Global,none,18.24,4.5,9,False,False,none
ORD000246,2025-06-10,Signature Hoodie,2,178.0,United States,3PL_East,Carrier_B,none,6.58,4.5,5,False,False,none
ORD000247,2025-04-21,Zip Hoodie,2,153.6,United States,3PL_West,Carrier_D,email_drop,7.76,4.3,5,False,False,none
ORD000248,2025-03-19,Signature Hoodie,4,320.4,United States,3PL_West,Carrier_B,holiday_sale,8.81,3.2,5,False,False,none
ORD000249,2025-03-13,Zip Hoodie,1,86.4,Germany,3PL_International,Passport_Global,influencer_drop,18.38,5.9,9,False,False,none
ORD000250,2025-03-21,Cloud Sweatpants,1,78.0,United States,3PL_Central,Carrier_C,none,5.9,3.6,5,False,False,none
ORD000251,2025-05-02,Signature Hoodie,1,80.1,United States,3PL_East,Carrier_A,email_drop,5.84,5.4,5,True,False,none
ORD000252,2025-06-10,Cloud Sweatpants,4,312.0,United States,3PL_Central,Carrier_C,none,9.13,3.3,5,False,False,none
ORD000253,2025-03-25,Zip Hoodie,3,230.4,Germany,3PL_International,Passport_Global,influencer_drop,21.04,5.3,9,False,False,none
ORD000254,2025-02-19,Lounge Set,1,120.7,United States,3PL_Central,Carrier_C,influencer_drop,4.64,5.0,5,False,False,none
ORD000255,2025-02-17,Signature Hoodie,4,356.0,United States,3PL_East,Carrier_D,none,10.19,2.6,5,False,False,none
ORD000256,2025-05-20,Signature Hoodie,2,178.0,United States,3PL_West,Carrier_A,none,5.82,4.8,5,False,False,none
ORD000257,2025-06-03,Signature Hoodie,2,178.0,United States,3PL_Central,Carrier_A,none,6.25,2.0,5,False,False,none
ORD000258,2025-01-22,Zip Hoodie,1,96.0,United States,3PL_East,Carrier_C,none,6.59,3.6,5,False,False,none
ORD000259,2025-01-14,Zip Hoodie,2,192.0,United States,3PL_East,Carrier_C,none,5.96,6.3,5,True,False,none
ORD000260,2025-04-20,Lounge Set,1,142.0,Canada,3PL_International,Passport_Global,none,17.23,4.9,9,False,False,none
ORD000261,2025-01-30,Weighted Tee,1,54.0,United States,3PL_Central,Carrier_B,none,4.06,3.5,5,False,False,none
ORD000262,2025-06-04,Cloud Sweatpants,4,312.0,United States,3PL_West,Carrier_A,none,9.38,2.4,5,False,False,none
ORD000263,2025-03-03,Lounge Set,1,142.0,Canada,3PL_International,Passport_Global,none,17.79,5.1,9,False,False,none
ORD000264,2025-01-29,Signature Hoodie,1,75.65,United States,3PL_East,Carrier_A,email_drop,6.52,3.6,5,False,False,none
ORD000265,2025-06-19,Cloud Sweatpants,4,312.0,United States,3PL_East,Carrier_B,none,9.98,2.4,5,False,True,quality_issue
ORD000266,2025-02-03,Cloud Sweatpants,4,312.0,United States,3PL_West,Carrier_B,none,7.97,2.4,5,False,False,none
ORD000267,2025-02-27,Zip Hoodie,3,244.8,United States,3PL_East,Carrier_A,influencer_drop,7.65,4.6,5,False,False,none
ORD000268,2025-01-31,Lounge Set,1,127.8,United States,3PL_East,Carrier_C,product_launch,6.42,6.1,5,True,False,none
ORD000269,2025-01-24,Signature Hoodie,3,267.0,United States,3PL_Central,Carrier_B,none,7.12,3.2,5,False,False,none
ORD000270,2025-01-05,Lounge Set,1,142.0,United States,3PL_West,Carrier_B,none,6.19,4.8,5,False,False,none
ORD000271,2025-01-12,Lounge Set,1,142.0,United States,3PL_West,Carrier_D,none,5.22,4.0,5,False,False,none
ORD000272,2025-02-05,Weighted Tee,4,172.8,United States,3PL_Central,Carrier_B,product_launch,8.81,4.3,5,False,False,none
ORD000273,2025-01-11,Cloud Sweatpants,1,62.4,United States,3PL_West,Carrier_C,email_drop,4.9,6.2,5,True,False,none
ORD000274,2025-04-19,Weighted Tee,2,86.4,Germany,3PL_International,Passport_Global,influencer_drop,19.81,3.6,9,False,False,none
ORD000275,2025-05-07,Lounge Set,1,120.7,United States,3PL_Central,Carrier_C,email_drop,5.1,4.5,5,False,False,none
ORD000276,2025-03-16,Zip Hoodie,1,96.0,Germany,3PL_International,Passport_Global,none,18.46,3.0,9,False,True,quality_issue
ORD000277,2025-03-04,Cloud Sweatpants,4,312.0,United States,3PL_East,Carrier_A,none,9.27,3.5,5,False,False,none
ORD000278,2025-04-02,Lounge Set,2,255.6,United States,3PL_East,Carrier_B,influencer_drop,5.95,5.1,5,True,False,none
ORD000279,2025-06-12,Zip Hoodie,4,345.6,United States,3PL_East,Carrier_A,holiday_sale,9.57,5.2,5,True,False,none
ORD000280,2025-06-08,Cloud Sweatpants,1,78.0,United Kingdom,3PL_International,Passport_Global,none,18.24,4.7,9,False,False,none
ORD000281,2025-01-09,Weighted Tee,4,216.0,United Kingdom,3PL_International,Passport_Global,none,20.05,4.5,9,False,False,none
ORD000282,2025-02-06,Signature Hoodie,4,356.0,United States,3PL_East,Carrier_A,none,9.27,4.5,5,False,False,none
ORD000283,2025-02-17,Zip Hoodie,4,326.4,United States,3PL_West,Carrier_B,product_launch,8.48,3.8,5,False,False,none
ORD000284,2025-02-20,Signature Hoodie,1,89.0,United States,3PL_East,Carrier_A,none,5.78,4.2,5,False,False,none
ORD000285,2025-04-15,Cloud Sweatpants,1,62.4,United States,3PL_Central,Carrier_A,email_drop,5.61,3.5,5,False,False,none
ORD000286,2025-03-19,Signature Hoodie,2,178.0,Germany,3PL_International,Passport_Global,none,19.77,4.5,9,False,False,none
ORD000287,2025-01-10,Signature Hoodie,1,89.0,United States,3PL_East,Carrier_D,none,7.97,1.8,5,False,False,none
ORD000288,2025-03-13,Signature Hoodie,1,80.1,United States,3PL_Central,Carrier_B,email_drop,4.78,4.2,5,False,False,none
ORD000289,2025-04-06,Signature Hoodie,3,267.0,United States,3PL_West,Carrier_D,none,9.09,3.4,5,False,False,none
ORD000290,2025-01-21,Signature Hoodie,2,142.4,United States,3PL_West,Carrier_A,influencer_drop,6.36,4.4,5,False,False,none
ORD000291,2025-06-05,Zip Hoodie,3,230.4,United States,3PL_Central,Carrier_C,holiday_sale,8.56,1.5,5,False,False,none
ORD000292,2025-01-11,Signature Hoodie,4,302.6,United States,3PL_Central,Carrier_B,holiday_sale,8.53,4.1,5,False,False,none
ORD000293,2025-06-19,Signature Hoodie,1,89.0,United States,3PL_West,Carrier_B,none,5.66,4.7,5,False,False,none
ORD000294,2025-01-20,Signature Hoodie,3,240.3,United States,3PL_West,Carrier_C,email_drop,8.43,2.2,5,False,False,none
ORD000295,2025-06-07,Signature Hoodie,1,89.0,United States,3PL_East,Carrier_C,none,5.44,4.8,5,False,False,none
ORD000296,2025-06-16,Signature Hoodie,1,89.0,Germany,3PL_International,Passport_Global,none,19.19,5.0,9,False,False,none
ORD000297,2025-06-27,Weighted Tee,1,54.0,United States,3PL_West,Carrier_B,none,4.97,3.8,5,False,False,none
ORD000298,2025-05-31,Cloud Sweatpants,1,78.0,Australia,3PL_International,Passport_Global,none,18.24,4.0,9,False,False,none
ORD000299,2025-05-27,Cloud Sweatpants,3,234.0,United States,3PL_West,Carrier_B,none,8.02,2.5,5,False,False,none
ORD000300,2025-04-29,Cloud Sweatpants,1,78.0,United Kingdom,3PL_International,Passport_Global,none,17.9,6.2,9,False,False,none
ORD000301,2025-05-27,Signature Hoodie,3,267.0,United States,3PL_West,Carrier_A,none,6.0,4.3,5,False,False,none
ORD000302,2025-01-27,Zip Hoodie,4,384.0,Canada,3PL_International,Passport_Global,none,21.03,4.7,9,False,False,none
ORD000303,2025-04-08,Weighted Tee,2,108.0,United States,3PL_West,Carrier_B,none,5.16,4.9,5,False,False,none
ORD000304,2025-04-04,Signature Hoodie,1,89.0,United States,3PL_West,Carrier_B,none,5.01,4.3,5,False,False,none
ORD000305,2025-06-09,Signature Hoodie,2,151.3,United States,3PL_Central,Carrier_A,influencer_drop,6.49,2.7,5,False,False,none
ORD000306,2025-03-26,Zip Hoodie,2,192.0,United States,3PL_East,Carrier_C,none,8.39,3.6,5,False,False,none
ORD000307,2025-03-14,Signature Hoodie,1,89.0,Australia,3PL_International,Passport_Global,none,18.4,4.6,9,False,False,none
ORD000308,2025-04-29,Signature Hoodie,1,71.2,United States,3PL_West,Carrier_A,influencer_drop,4.58,3.7,5,False,False,none
ORD000309,2025-02-23,Zip Hoodie,2,163.2,United States,3PL_East,Carrier_A,holiday_sale,6.71,3.1,5,False,False,none
ORD000310,2025-01-29,Zip Hoodie,4,307.2,United States,3PL_East,Carrier_C,holiday_sale,9.19,6.4,5,True,False,none
ORD000311,2025-03-28,Signature Hoodie,1,80.1,United States,3PL_Central,Carrier_D,influencer_drop,7.28,3.8,5,False,False,none
ORD000312,2025-03-19,Lounge Set,2,241.4,United Kingdom,3PL_International,Passport_Global,product_launch,18.96,5.9,9,False,False,none
ORD000313,2025-02-16,Signature Hoodie,1,89.0,Canada,3PL_International,Passport_Global,none,17.36,6.2,9,False,False,none
ORD000314,2025-03-12,Signature Hoodie,2,151.3,United States,3PL_West,Carrier_D,product_launch,8.64,4.2,5,False,False,none
ORD000315,2025-03-12,Zip Hoodie,1,86.4,United States,3PL_East,Carrier_A,product_launch,5.61,2.7,5,False,False,none
ORD000316,2025-03-06,Zip Hoodie,4,384.0,United States,3PL_West,Carrier_A,none,9.39,4.9,5,False,False,none
ORD000317,2025-03-14,Zip Hoodie,2,163.2,United States,3PL_East,Carrier_A,holiday_sale,7.22,5.5,5,True,False,none
ORD000318,2025-05-08,Zip Hoodie,4,307.2,Canada,3PL_International,Passport_Global,influencer_drop,21.9,4.6,9,False,False,none
ORD000319,2025-03-01,Zip Hoodie,1,81.6,United States,3PL_East,Carrier_A,influencer_drop,5.49,3.2,5,False,False,none
ORD000320,2025-06-23,Lounge Set,2,255.6,United States,3PL_West,Carrier_B,holiday_sale,6.42,4.3,5,False,False,none
ORD000321,2025-06-18,Cloud Sweatpants,2,156.0,United States,3PL_East,Carrier_A,none,7.14,3.2,5,False,False,none
ORD000322,2025-03-29,Cloud Sweatpants,3,234.0,United States,3PL_West,Carrier_B,none,7.04,4.7,5,False,False,none
ORD000323,2025-03-06,Zip Hoodie,1,76.8,United States,3PL_Central,Carrier_D,email_drop,5.22,4.7,5,False,True,late_delivery
ORD000324,2025-04-08,Signature Hoodie,2,151.3,United States,3PL_West,Carrier_C,email_drop,5.16,4.5,5,False,False,none
ORD000325,2025-06-08,Zip Hoodie,1,81.6,United States,3PL_Central,Carrier_B,holiday_sale,3.9,6.2,5,True,False,none
ORD000326,2025-05-02,Signature Hoodie,1,80.1,United Kingdom,3PL_International,Passport_Global,holiday_sale,18.25,6.7,9,False,True,late_delivery
ORD000327,2025-06-01,Cloud Sweatpants,1,70.2,United States,3PL_East,Carrier_A,email_drop,5.51,2.8,5,False,False,none
ORD000328,2025-04-07,Zip Hoodie,1,86.4,United Kingdom,3PL_International,Passport_Global,product_launch,18.43,5.3,9,False,False,none
ORD000329,2025-04-27,Zip Hoodie,3,288.0,United States,3PL_West,Carrier_A,none,8.11,3.6,5,False,False,none
ORD000330,2025-02-28,Signature Hoodie,3,213.6,United States,3PL_West,Carrier_C,product_launch,8.53,2.4,5,False,False,none
ORD000331,2025-05-18,Cloud Sweatpants,4,312.0,United States,3PL_Central,Carrier_D,none,11.55,3.7,5,False,False,none
ORD000332,2025-02-10,Lounge Set,2,284.0,United States,3PL_East,Carrier_A,none,7.31,3.3,5,False,False,none
ORD000333,2025-05-10,Weighted Tee,2,108.0,Canada,3PL_International,Passport_Global,none,19.72,4.4,9,False,False,none
ORD000334,2025-06-09,Cloud Sweatpants,1,78.0,United States,3PL_Central,Carrier_A,none,6.71,2.9,5,False,False,none
ORD000335,2025-01-27,Signature Hoodie,3,267.0,United States,3PL_Central,Carrier_C,none,9.37,1.4,5,False,False,none
ORD000336,2025-04-24,Signature Hoodie,1,89.0,United States,3PL_West,Carrier_A,none,5.46,7.1,5,True,True,quality_issue
ORD000337,2025-01-19,Cloud Sweatpants,1,62.4,United States,3PL_West,Carrier_C,email_drop,6.63,3.2,5,False,False,none
ORD000338,2025-05-16,Signature Hoodie,3,226.95,United States,3PL_Central,Carrier_B,email_drop,7.23,4.6,5,False,False,none
ORD000339,2025-01-18,Lounge Set,2,284.0,United States,3PL_West,Carrier_B,none,6.13,1.5,5,False,False,none
ORD000340,2025-06-21,Cloud Sweatpants,1,62.4,United States,3PL_West,Carrier_C,email_drop,6.73,3.3,5,False,False,none
ORD000341,2025-01-28,Cloud Sweatpants,2,156.0,United States,3PL_Central,Carrier_A,none,6.63,4.5,5,False,False,none
ORD000342,2025-06-24,Cloud Sweatpants,2,156.0,United States,3PL_East,Carrier_C,none,5.22,3.6,5,False,False,none
ORD000343,2025-05-31,Signature Hoodie,2,178.0,United States,3PL_East,Carrier_A,none,5.59,5.7,5,True,False,none
ORD000344,2025-04-20,Cloud Sweatpants,3,234.0,United States,3PL_Central,Carrier_C,none,7.08,3.7,5,False,False,none
ORD000345,2025-05-28,Cloud Sweatpants,2,140.4,United States,3PL_West,Carrier_D,influencer_drop,7.41,2.9,5,False,False,none
ORD000346,2025-05-30,Signature Hoodie,1,89.0,Canada,3PL_International,Passport_Global,none,18.23,6.0,9,False,False,none
ORD000347,2025-06-22,Zip Hoodie,1,86.4,United States,3PL_West,Carrier_B,influencer_drop,4.71,4.3,5,False,False,none
ORD000348,2025-02-21,Cloud Sweatpants,1,78.0,United States,3PL_West,Carrier_B,none,5.18,1.5,5,False,False,none
ORD000349,2025-04-19,Cloud Sweatpants,3,198.9,United States,3PL_East,Carrier_A,influencer_drop,7.21,4.0,5,False,False,none
ORD000350,2025-01-19,Lounge Set,1,120.7,United States,3PL_West,Carrier_B,product_launch,4.31,5.0,5,False,False,none
ORD000351,2025-04-24,Signature Hoodie,3,267.0,United States,3PL_East,Carrier_A,none,6.65,3.1,5,False,False,none
ORD000352,2025-02-04,Cloud Sweatpants,1,78.0,United States,3PL_East,Carrier_C,none,6.13,3.3,5,False,False,none
ORD000353,2025-04-14,Lounge Set,2,284.0,United States,3PL_East,Carrier_B,none,6.81,4.9,5,False,False,none
ORD000354,2025-04-15,Signature Hoodie,2,178.0,United Kingdom,3PL_International,Passport_Global,none,16.39,3.6,9,False,False,none
ORD000355,2025-03-27,Cloud Sweatpants,2,156.0,United Kingdom,3PL_International,Passport_Global,none,18.44,3.9,9,False,False,none
ORD000356,2025-04-05,Lounge Set,3,426.0,United States,3PL_West,Carrier_C,none,8.41,2.7,5,False,False,none
ORD000357,2025-05-24,Cloud Sweatpants,4,265.2,United States,3PL_Central,Carrier_A,holiday_sale,9.3,5.5,5,True,False,none
ORD000358,2025-05-31,Weighted Tee,4,194.4,Australia,3PL_International,Passport_Global,product_launch,22.95,5.7,9,False,False,none
ORD000359,2025-03-30,Cloud Sweatpants,4,312.0,United States,3PL_East,Carrier_A,none,8.64,6.7,5,True,False,none
ORD000360,2025-04-21,Cloud Sweatpants,1,78.0,Germany,3PL_International,Passport_Global,none,18.1,3.4,9,False,False,none
ORD000361,2025-06-20,Signature Hoodie,3,267.0,United States,3PL_Central,Carrier_B,none,6.99,3.1,5,False,False,none
ORD000362,2025-01-25,Signature Hoodie,3,267.0,Australia,3PL_International,Passport_Global,none,18.86,5.9,9,False,False,none
ORD000363,2025-01-24,Cloud Sweatpants,1,70.2,United States,3PL_West,Carrier_B,holiday_sale,5.69,4.4,5,False,False,none
ORD000364,2025-01-18,Signature Hoodie,1,89.0,United States,3PL_East,Carrier_B,none,5.09,3.7,5,False,False,none
ORD000365,2025-05-03,Cloud Sweatpants,1,78.0,United States,3PL_Central,Carrier_B,none,7.53,3.0,5,False,False,none
ORD000366,2025-03-19,Signature Hoodie,3,267.0,United States,3PL_Central,Carrier_B,none,7.23,3.5,5,False,False,none
ORD000367,2025-05-26,Signature Hoodie,3,267.0,United States,3PL_Central,Carrier_A,none,7.36,3.5,5,False,False,none
ORD000368,2025-05-05,Cloud Sweatpants,1,78.0,United States,3PL_East,Carrier_A,none,5.46,3.5,5,False,False,none
ORD000369,2025-03-07,Zip Hoodie,2,192.0,United States,3PL_East,Carrier_C,none,7.3,5.7,5,True,False,none
ORD000370,2025-06-15,Signature Hoodie,2,160.2,Australia,3PL_International,Passport_Global,email_drop,19.63,5.3,9,False,False,none
ORD000371,2025-05-24,Lounge Set,1,142.0,Australia,3PL_International,Passport_Global,none,16.47,4.1,9,False,False,none
ORD000372,2025-02-24,Signature Hoodie,2,151.3,United Kingdom,3PL_International,Passport_Global,holiday_sale,20.0,5.1,9,False,False,none
ORD000373,2025-03-11,Signature Hoodie,3,267.0,Germany,3PL_International,Passport_Global,none,19.97,2.9,9,False,False,none
ORD000374,2025-03-04,Weighted Tee,1,48.6,Canada,3PL_International,Passport_Global,influencer_drop,15.66,5.6,9,False,False,none
ORD000375,2025-02-01,Weighted Tee,3,162.0,Australia,3PL_International,Passport_Global,none,20.1,3.7,9,False,False,none
ORD000376,2025-01-30,Cloud Sweatpants,4,312.0,United States,3PL_West,Carrier_C,none,8.04,3.7,5,False,False,none
ORD000377,2025-06-21,Cloud Sweatpants,2,124.8,United States,3PL_East,Carrier_A,holiday_sale,7.5,6.9,5,True,True,quality_issue
ORD000378,2025-03-22,Lounge Set,1,127.8,United Kingdom,3PL_International,Passport_Global,email_drop,18.08,2.0,9,False,False,none
ORD000379,2025-03-14,Cloud Sweatpants,1,78.0,United States,3PL_East,Carrier_C,none,6.26,4.1,5,False,False,none
ORD000380,2025-05-17,Signature Hoodie,1,89.0,United States,3PL_West,Carrier_B,none,6.36,2.5,5,False,False,none
ORD000381,2025-04-12,Signature Hoodie,1,71.2,United States,3PL_East,Carrier_D,email_drop,6.83,3.6,5,False,False,none
ORD000382,2025-06-21,Signature Hoodie,2,142.4,United States,3PL_East,Carrier_C,product_launch,6.75,4.8,5,False,False,none
ORD000383,2025-05-27,Lounge Set,1,113.6,United States,3PL_West,Carrier_D,email_drop,8.11,2.2,5,False,False,none
ORD000384,2025-03-29,Zip Hoodie,2,192.0,United States,3PL_East,Carrier_B,none,6.73,3.9,5,False,False,none
ORD000385,2025-03-13,Signature Hoodie,4,356.0,United States,3PL_West,Carrier_B,none,8.19,4.6,5,False,False,none
ORD000386,2025-06-28,Signature Hoodie,1,89.0,United States,3PL_East,Carrier_D,none,8.36,4.5,5,False,False,none
ORD000387,2025-05-15,Signature Hoodie,4,356.0,United States,3PL_West,Carrier_C,none,8.87,4.8,5,False,False,none
ORD000388,2025-06-23,Zip Hoodie,1,96.0,United States,3PL_Central,Carrier_A,none,4.77,5.3,5,True,False,none
